output_1,output_2,output_3,output_4,output_5,output_6,output_7,output_8,output_9,output_10,output_11,output_12,output_13,output_14,output_15,output_16,output_17,output_18,output_19,output_20,output_21,output_22,output_23,output_24,output_25,output_26,output_27,output_28,output_29,output_30,output_31,output_32,output_33
1.0,0.9905566849310964,0.9378084699876849,0.9028680690628763,0.8671622832761854,0.803058838272805,0.7903978700055022,0.6776856170687751,0.6209771942810459,0.5729015569665449,0.5626510107405465,0.5438979494370902,0.511038319132379,0.5222191152694249,0.5278639361540296,0.5349094772836589,0.5649610153131777,0.571841106304615,0.9830148413087084,0.9165020859035566,0.8978955626041933,0.8658748224669864,0.9250116847059865,0.8995183777432817,0.8777205529735872,0.7993198226259004,0.7942386664178349,0.8537616140686429,0.8391592380661442,0.8312100727576534,0.8205968544971275,0.8177732480312461,0.8174967662212258
1.0,0.9916099224433562,0.9378186071863605,0.9051559631690673,0.871577873435215,0.7865884139805455,0.7578576557464091,0.6090645568443713,0.5257268232978667,0.446356029697483,0.4321639633323301,0.4055899848536779,0.31765462883914586,0.30428872481467406,0.2944430969166943,0.2902472887378398,0.36709619701972024,0.40054433012806295,0.9781461182930185,0.8598840236215113,0.8327594779548573,0.7955024598203516,0.9189527479408898,0.8912427292758877,0.8673153647798596,0.7824521326758168,0.7768266852462812,0.8072243630625596,0.797668732743375,0.7935310642639033,0.7886869850446602,0.7876212759169055,0.7872910453671715
1.0,0.9964643835863487,0.9630114659308426,0.9530407202014923,0.9437009952551098,0.9558821169252534,0.9210304370513116,0.8811952751501221,0.8683883150979891,0.8634456307628559,0.8670442171153494,0.874539096466091,0.8825325961731669,0.879219279061122,0.8899854220261145,0.9114992508245736,0.9443189553179862,0.9702039240855855,0.9895562695825868,0.9286841708138244,0.9115436234600127,0.8816881824124745,0.9470384632662697,0.9149431453371059,0.886734651044442,0.9507746298545627,0.9437818115001065,0.9368170755573964,0.9276333924267606,0.9238742969706157,0.918847114157285,0.9177275881169161,0.9173788972146243
1.0,0.9921105783291005,0.9364459584067317,0.9056668749048666,0.8740827701027065,0.7771398263397268,0.7388360883845074,0.5867455385362741,0.4987948138973324,0.4112792180130991,0.39798248628085764,0.37312886843984744,0.25277534411776165,0.2006876206540579,0.15463381500892973,0.10300364393745695,0.11574507088087499,0.15344783545840976,0.9784385576270687,0.8575688487428004,0.8235912154657006,0.7705070702794151,0.9070061722612044,0.8474812307131806,0.7924517632498037,0.7664027322717363,0.7515526540965851,0.620215872563003,0.5754114650460317,0.5695985650459772,0.5623067703611835,0.5606916478419457,0.5601896635816668
1.0,0.9939672669008626,0.9588778434961522,0.9383513129642554,0.9173863525686725,0.9474625865882437,0.927847737288677,0.8327731308024275,0.7781183149845948,0.7238615055369564,0.7147517121396597,0.69758283376856,0.6238583737543302,0.6016794234086983,0.5812069049568619,0.5569899817538188,0.5122818056320158,0.49053492783647573,0.9884422935017371,0.939995848233073,0.9272115698290039,0.9046499181026324,0.9478870052410584,0.9257993062947081,0.9073126749772533,0.9444730304430444,0.9404247558226999,0.8703124994844645,0.8577481106691824,0.8515900298682139,0.8426453156685215,0.8416480441236089,0.8413390292605228
1.0,0.9900367357337211,0.9237691993350241,0.8847808053355931,0.8446032208859242,0.6781939728308652,0.6396942125467788,0.4569714423574402,0.35487992229494586,0.2612010780657642,0.24470683720401576,0.21427953801105498,0.16499431664609207,0.2074785506793909,0.251011727175807,0.30863957517641216,0.48461502045087246,0.5562229335622492,0.9720174154371799,0.8128979581436164,0.7683706311783978,0.6930823821812931,0.8799785446746246,0.7986002839480248,0.7222613907769099,0.6629282477483369,0.641749487737566,0.598197948208463,0.5482572856161203,0.5283330154032093,0.49111395988565526,0.4830336778569435,0.4825944009478683
1.0,0.9886292389800916,0.9267458389250027,0.886277403643215,0.844746149971776,0.7591430075209178,0.7379969995349722,0.582839361325557,0.510428849520253,0.45937843586967647,0.4484417872649291,0.43115477574934835,0.42754459648449905,0.4596923895238861,0.46862319707263217,0.47782354527727094,0.5334872060323744,0.5512535693447438,0.9810723591888656,0.9144097884612303,0.8955770104244217,0.8629393883883186,0.9091982050006931,0.8742462531187077,0.8432329211401204,0.7534342565289927,0.7456057423995653,0.6719938826745839,0.6556467302536524,0.6505870883294042,0.6455012493439158,0.6444013525906844,0.6440629972313755
1.0,0.991001754276512,0.9331225967867873,0.898050043926237,0.861966108581975,0.8409576597017763,0.809779958721628,0.6488138431408561,0.5581679200643855,0.47164212303096703,0.45618800750339455,0.42720409774118745,0.3307265286933945,0.3162294697408146,0.30582904825871876,0.30226203133513213,0.389702129871492,0.4278867934800099,0.9760366160929926,0.8604477019049427,0.8284024273218726,0.7786404953178683,0.9046540511438126,0.8475649510906933,0.7950955041631462,0.83059990517999,0.8162664023403671,0.7241286936585983,0.6942475993218862,0.6803331335905044,0.6746675200259856,0.6734209820302688,0.6730346849008991
1.0,0.9910971788993718,0.9427409837274883,0.908878299184688,0.8743547248121994,0.7657128648046344,0.7564767577540431,0.6418291359840512,0.5921810023497394,0.5590247048483313,0.5516205734038727,0.5384918063143697,0.5362266401486482,0.5598656487124349,0.5756821930424084,0.5933066374850681,0.6312532003204271,0.6408160771470675,0.9839397241462249,0.9208349828040645,0.902995609102727,0.8745894748212015,0.9278843969282616,0.8982411746813236,0.8739028093940584,0.7614589855530743,0.7556627756750743,0.6904511608763158,0.6738508290652238,0.6648431546607472,0.6536935903466524,0.6526200536646576,0.6522909110683072
1.0,0.9942512646380139,0.9530555214261209,0.9307871730604949,0.9080269152586173,0.8833588507454201,0.8541779081588665,0.7438665080259499,0.6794680218987645,0.6150886904333461,0.6054760252580949,0.5873168285485975,0.5162801316216938,0.48354795246726756,0.45431922998063323,0.4254781953811298,0.36387866071118036,0.3357892838446674,0.9875533897177947,0.9286494426654546,0.9129853502819198,0.8850622876426274,0.93972527936992,0.9126117185842458,0.8908830783057693,0.8798447142208871,0.875064770780338,0.8209969631759061,0.8054237604825754,0.7979481296573936,0.7931510806975016,0.7920743191752759,0.7917378322897911
1.0,0.991994049808944,0.9469320097750322,0.9194489969875832,0.8912517905333117,0.7912673935559396,0.767268338033275,0.6422949340093322,0.571614211496102,0.503001610411539,0.4908717190514893,0.46806230132249904,0.3829594368836102,0.3591839686281663,0.339736580950867,0.317592393340147,0.31249978878266194,0.3090233896497779,0.9835781833961986,0.9157179722281029,0.8966019544355333,0.8635445654797513,0.9288783526531283,0.9003313593296004,0.8755059753670849,0.788940762017224,0.785842480624637,0.7573954544641802,0.747529705059657,0.7432042736887118,0.7382957020128919,0.7372193346391916,0.7368862660482884
1.0,0.9915728956509984,0.9531068983751436,0.9221809891784478,0.8914016410931411,0.8436236268702727,0.8505938365526844,0.7827562962732209,0.7615539163312488,0.7545111562585909,0.749774932183407,0.7419235609328507,0.7577891287954703,0.7843984968716164,0.7853785625755325,0.7839206391608087,0.8083643287374314,0.811218337194958,0.984445846979416,0.9216259598553589,0.90407168255164,0.8738745259192044,0.9366371172753064,0.9040873415879787,0.8754711879942607,0.8384586131526177,0.8313890959709965,0.7795418532827003,0.7607247689787391,0.7496302695841293,0.736730188481987,0.7357586843363171,0.7354627674898125
1.0,0.9926681804613304,0.951391285809599,0.9269730173741136,0.9019580269008988,0.8132873538570216,0.7891184945961688,0.6750009809890386,0.6095694306466567,0.5448604856855074,0.5346932958798555,0.51556241601964,0.43362690715397695,0.40258681703192106,0.37370377874192,0.34668410140214184,0.3052428910800824,0.2851066555123774,0.9861870406428174,0.929150828100871,0.9127494107983121,0.883980286010884,0.936610567298535,0.9069227191612442,0.880967215392322,0.8086737630307772,0.8023732381122557,0.7970549250157902,0.7783859735301782,0.7741869880070167,0.7692908920995251,0.7682141939289662,0.7678806177245132
1.0,0.9939548310107218,0.9556012014856684,0.9322164542680373,0.908283449416834,0.8972147992350697,0.8765339112536131,0.78045905497712,0.7255051521506933,0.671139586044819,0.661894627706574,0.6444847593927517,0.5716032133800215,0.5442930602827257,0.51813014328487,0.48690053447610476,0.43999280863605345,0.4160062763685129,0.9861009296714329,0.9229765627422155,0.9050579577021821,0.8741095643905886,0.9391037888549628,0.906095388187551,0.891090832556481,0.8950322414164241,0.8921222337166392,0.823336111167522,0.8139750118606852,0.8099217688321946,0.8051771641093206,0.8041333478223753,0.8038099042670438
1.0,0.9921094723847503,0.9416989413023354,0.9110168231308545,0.8794984095434726,0.8544199789095595,0.827405658981607,0.6869244634827326,0.6248003097466815,0.5637174591635175,0.5532196376895845,0.533469218046764,0.4535664679669692,0.42594024432354705,0.3996757348328863,0.3689755716431092,0.33789643340826614,0.3226419733210874,0.9831188798398162,0.9037147404967236,0.883159456573102,0.8475298813011124,0.922340124969188,0.8835821063377189,0.856522830608077,0.8508678948152671,0.8460471394033293,0.74702330200989,0.7366613338242174,0.7321735864031174,0.7269165852698884,0.72575999240215,0.7254015848661246
1.0,0.9909113542036544,0.9673662761886199,0.9400734774741459,0.9144389078003065,0.934192724467777,0.9755919992303098,0.9919623811215016,1.0361645945808995,1.1012356918956223,1.106542201585297,1.1184008603197508,1.2634567707049815,1.286423212143028,1.298650264248588,1.3075296462298711,1.3378316941359456,1.342069096316757,0.9831545798053105,0.9147153905774991,0.8954614538860186,0.8621946994370819,0.9495762489113703,0.9143837610766428,0.8832181595830718,0.9287568950742132,0.9213123858893608,0.8259599601537427,0.8145194310747716,0.8088416378241343,0.804285847642835,0.8033259621788965,0.8030340293758164
1.0,0.9917132349908652,0.9401202606455252,0.9117754372419269,0.8865854401341712,0.8927765407891695,0.8694809378838613,0.7552308436820312,0.6896369732536805,0.6247984548187554,0.6142843172366181,0.6009333259130927,0.5419652591861635,0.522370560436959,0.5050263853806483,0.48486990253158474,0.4454967053825945,0.4272586993543258,0.9873608337332203,0.9495912117827102,0.9384149859392836,0.918528404356097,0.93096796206771,0.9125377128663339,0.8977455310418581,0.8906243644510341,0.8877575693345259,0.8360960203431408,0.8268833779557347,0.822894555547368,0.8182258307337029,0.8171987141873187,0.8168804475941644
1.0,0.9939180690393067,0.9478576884798702,0.9243489759908445,0.9003834088671171,0.819224825634935,0.7835877068490381,0.6653959013139861,0.5973463184763779,0.5302995412692221,0.5213307447697472,0.5056819544134589,0.4179394345249188,0.37370988858143045,0.33696448421286457,0.296971422451979,0.1958904702177575,0.16082143200183294,0.9840807144122711,0.8972069498172708,0.8711526784006068,0.8241743951099171,0.9255064116127026,0.8794086180944994,0.8372813292384392,0.811792605156467,0.801553689425484,0.7054290780745454,0.6712519936292597,0.6542371547805357,0.622982496808836,0.6131129889054793,0.6022397720293081
1.0,0.9961652114770715,0.9792263834537293,0.9650187828299881,0.9508046872608777,0.901522043408424,0.9028717365825225,0.8575219872004272,0.834753839636227,0.8142589258974098,0.8090925996933358,0.7994782660886542,0.7800376095929511,0.7816411685839367,0.7782241914928538,0.7721106073405092,0.78515498833986,0.776691744048483,0.9896095184009394,0.9319527971343643,0.9163907944655193,0.8902872036697144,0.9636765595903289,0.9333262121395097,0.9069228914852263,0.8973027674331401,0.8915392373538935,0.8091950083742331,0.7938493109298671,0.7848852323010292,0.7754828854745595,0.7732691779062796,0.7721994963147857
1.0,0.9907303791826373,0.9289047504680328,0.8926680034305926,0.8553642303423196,0.7589182154964992,0.7220876908895406,0.5502112183530677,0.45224237157777986,0.35956988318911187,0.34718564697843296,0.3239895607641174,0.23387972408142257,0.20999806479887756,0.19234820575324452,0.17905779933501018,0.2269119574646204,0.25161021627738944,0.9799981369559225,0.8852236858876101,0.8588317255286758,0.8137428545693555,0.907342678720915,0.8641718500912465,0.8251982887607737,0.7514439981551897,0.7411576353435014,0.7219679986409988,0.704511702648702,0.6956547637801741,0.6901170137351822,0.6888986228531356,0.6885210538410516
1.0,0.992820151519527,0.9445687806253883,0.9166147146886984,0.8879155794495645,0.8006436599755116,0.7725878166790638,0.6524466740950637,0.5912164857042929,0.5301657195570633,0.5205380673957807,0.502387015750909,0.4171860347089107,0.3807667383216721,0.358928335361927,0.3333795373259082,0.28535454236235114,0.2627116371387087,0.9869551200844089,0.9354822914276708,0.9205289233106841,0.8998679460522632,0.9351240596167366,0.9160105494512968,0.9005024257541766,0.7983708481235445,0.7955875409520968,0.7878147399357444,0.7786950311859254,0.7748901699060161,0.770022626379029,0.7689427131040605,0.7686068901340757
1.0,0.9914199071946637,0.9421021447092016,0.9164102997464486,0.8900782089814565,0.8494080637530219,0.825386701244891,0.7065066844496671,0.63853998451298,0.5889511737304715,0.58075307533711,0.5653615550696177,0.49862606606602344,0.47243231908400934,0.44817519725611926,0.4195156417324589,0.3719158667817702,0.3486253893162434,0.9846452571056643,0.9249900730867335,0.9077844609515643,0.8786087907537078,0.9273483674270482,0.8976569690627257,0.8717393928924254,0.8448488989585529,0.8386192941659925,0.7657405663647082,0.7468460921728135,0.7424208950173725,0.7372377263588449,0.7360973846672708,0.7357440157981121
1.0,0.9932022587274342,0.946379571295512,0.9233994476816016,0.8998924517068362,0.7835142155482977,0.7544543172138737,0.6415005107982271,0.5757354042607083,0.5100030417036251,0.5000110382441607,0.48114695355730835,0.4053166240959729,0.37490574332663945,0.3475711025587681,0.3156916735365724,0.24967588543752606,0.21941920999593673,0.9857840791539468,0.924338318539356,0.9061648200235933,0.8737164317545827,0.9307451595419596,0.8988737530423947,0.8707467808460087,0.7786693300928815,0.7720418024772462,0.8059366239112791,0.7846260178613361,0.7738713305736467,0.7529956295148796,0.751899227349275,0.7515565893435605
1.0,0.9932371613073155,0.9500615429391484,0.9238327580685111,0.8969421048166516,0.917327485046114,0.8937818129906911,0.7729967625144607,0.7038544155204456,0.6462190363648195,0.6363615391013715,0.6177951175864257,0.5564827492567723,0.5328533405570015,0.510617044260374,0.48416042933816494,0.4407071484548921,0.4188066613387594,0.9868395960963012,0.9305404110699526,0.9144308509478954,0.888421916079867,0.9368542050144242,0.9103659047994396,0.8875783553089353,0.9133892902184327,0.9080175288618596,0.9143566229460232,0.8981384883490813,0.8895998010247174,0.885285522251615,0.8843364083858486,0.884042321348587
1.0,0.9939264986112778,0.9484351734484521,0.9249409611145895,0.9009796484384462,0.7527560506297272,0.7181803333952366,0.6010385417857788,0.5337510037234093,0.46731962142406613,0.4582153498131804,0.44113998317597525,0.3472465254486616,0.30034630158453496,0.2607589767891713,0.21746202487159544,0.11878171306703136,0.0779871479831951,0.9838374809689854,0.8945653931617055,0.8684620522082861,0.8221859179182185,0.9261777113471598,0.8807117272098376,0.8392472265422195,0.7471505138833198,0.7394864121460707,0.7146611446404192,0.6895354099719563,0.6838097433192503,0.6735760891472751,0.6708244103468634,0.6703890564017813
1.0,0.9914797200952412,0.9423610373610191,0.911495631006077,0.8798941466098876,0.7231734833471999,0.7072765878963808,0.5893818506336973,0.5298445178548497,0.48118269357621507,0.4711688410966324,0.45286410568745666,0.4189992311210761,0.42914952489133706,0.43359094238748647,0.4394013800004531,0.44598579972762215,0.44453892625170344,0.9870022701854074,0.9480672861410374,0.9366059233670215,0.9162614461773029,0.9328371916612977,0.9136916250809856,0.8980940236722761,0.7207831956511184,0.7176029395840128,0.7397956724734104,0.7299130458538191,0.7254346147006596,0.7207734441845526,0.7197609576351269,0.7194489235094518
1.0,0.993095573178393,0.9499000132244498,0.923152927936853,0.8957334894109528,0.8877981617068147,0.8659065588233337,0.7656639099673594,0.7085155518232977,0.6587877880183801,0.6502934345138122,0.6343173060832054,0.5681256738485793,0.5435762987126903,0.5200112665641645,0.49183896831865975,0.4496942456421213,0.42782657915729366,0.9859438688231741,0.9345285571245335,0.9197700363936464,0.900783967636425,0.9411259271723378,0.923479176880846,0.9094243105424784,0.8857737353050666,0.8830864323011608,0.8931884404331298,0.8845851315289172,0.8808606544407852,0.8765030500140119,0.8755444018247382,0.875247359424133
1.0,0.9893935556216888,0.9376466663658478,0.8984725776143007,0.8590711891112698,0.7181666124867312,0.7248082460084455,0.6477874063153979,0.6379588216443187,0.655036002129966,0.6540212533161999,0.6541933469788728,0.7455829960607417,0.8150962521089054,0.851416829068079,0.8871069064474988,1.0070037576661068,1.0507384077944948,0.9750905013457905,0.8507748678325376,0.8190000253021104,0.7692167992223296,0.9100516319417046,0.8564137779452897,0.808161212244045,0.70878398363152,0.6959197652988144,0.6192976020515161,0.5912591506941848,0.57295427941123,0.5592201240108571,0.5579630633408723,0.559311021255055
1.0,0.9897940003234936,0.9234129882903578,0.883530031872746,0.8436617846956191,0.6952503247714332,0.6595590744171754,0.48202962528043175,0.38884079981948155,0.30280746937177844,0.28751094675875666,0.2592166840714151,0.19279494646775963,0.18346441039023484,0.17778467498123568,0.1763613104075677,0.2268325804869248,0.2487825084658914,0.9815551651835309,0.9088041853564419,0.8881083299570554,0.8520804707969531,0.9041541079141795,0.8655550051290504,0.8309747372939712,0.6887762678308376,0.684046376794283,0.6253383229885909,0.6106266391348929,0.6035951652578876,0.5944003473475997,0.5920860452538103,0.5916815334219453
1.0,0.9929821172516837,0.9398855265048095,0.9126803204650815,0.8849103738090142,0.777282408777,0.7360281210397953,0.5990827410654203,0.5211579652501815,0.44534276524040406,0.43562058621130967,0.41773713077646096,0.3166366386396178,0.2653765153678844,0.22824736009485358,0.19100864415603663,0.09917763814501278,0.0703018168603945,0.9835347114187636,0.9000242236389908,0.8763054841145214,0.8351006215903223,0.9174179877915543,0.8797507699879612,0.8460305844758897,0.7711100732877283,0.765195583184173,0.7492067543009079,0.7389756170378016,0.7348055869848064,0.7291738455988125,0.7279185022490003,0.7275273459478504
1.0,0.993455404525954,0.9554917047788329,0.9357649898149449,0.9156348578171536,0.8963188492789701,0.8791615114855219,0.8000388457529347,0.7548375848712048,0.709957670264271,0.702603822158124,0.6923161573542541,0.644739265286811,0.6243872068666794,0.6062693953833788,0.5851819228887007,0.5425128643504734,0.522884324310791,0.9888374623898619,0.9486378803867854,0.9368135076216093,0.9158305773244511,0.9456242843506177,0.9257549626755278,0.9108297753213284,0.8941339309593962,0.891220767052535,0.822476851725027,0.8131055820137837,0.8090479253795988,0.8042981213018077,0.8032531607280416,0.8029293624374088
1.0,0.9915645478906843,0.9372705343048854,0.9044184266032584,0.8706413632416475,0.8338858537496441,0.8050686860675759,0.6605838820801617,0.5783943122184282,0.49848251036672514,0.48451205810098946,0.4582246057242392,0.35954585947340106,0.33333170735986783,0.3101424975086402,0.2875658918365304,0.31969607645692655,0.33670239184972245,0.9788102737235,0.8663887228591771,0.8355123299959493,0.783556500361484,0.9062646346037426,0.844545160107535,0.7878844110175683,0.8250643148248913,0.8128807279827435,0.8203961356570182,0.7921945831790751,0.7764321284642955,0.7714796957825223,0.7703901390801915,0.7700525153265478
1.0,0.9910189659119759,0.928385401119792,0.895571350180128,0.8619753594057313,0.7406735228031135,0.6931160118869498,0.5271748074218016,0.4319501146311027,0.33901854035136375,0.3268485883976258,0.30950611279463913,0.21390215201321242,0.16610061192611508,0.13018941661512004,0.09620085116845672,0.050649994474743075,0.08492993618531117,0.9806924882675294,0.889334926762545,0.8632124478127038,0.8176432312464422,0.9038530613250323,0.8542666174202866,0.8088994632576438,0.731971045468727,0.719968259204934,0.7085115605464152,0.6868378936187195,0.6760355789730017,0.6565804855383345,0.6508611105022698,0.6504393884477754
1.0,0.991571931725487,0.9309742336774629,0.8980668393037129,0.8642952978816495,0.7175468163293139,0.6742893921074739,0.5096327556830288,0.41417541521886125,0.31923678132325295,0.30532873942958383,0.27943842439179134,0.1474852586605402,0.09975020663327534,0.05774376771167031,0.01664726887701691,0.11889216215440465,0.167398252814527,0.9799293889721915,0.8769859331072918,0.8479792940501617,0.7980248724618426,0.9029512106668021,0.8465703559178409,0.7946956187474847,0.7099702932788291,0.699547827924494,0.7068543112064443,0.68322472799346,0.6711298435949222,0.6496570144004252,0.6433266754552094,0.6372155775544346
1.0,0.9925462818089158,0.9416024670000596,0.9125458283326285,0.8826981413887284,0.8745333588397688,0.8417156031471743,0.6998815029295168,0.61679137638161,0.5337340169059431,0.5202505719713382,0.4946830275824725,0.37813665103642774,0.3312072292834919,0.2875075937606393,0.23686199106289138,0.1856792083260744,0.17642284710326153,0.9799101047114489,0.8679794174692432,0.8389715926569931,0.7878940220940374,0.9150099419202976,0.8608315470602779,0.8107547210664142,0.8650399605312145,0.8518871307990037,0.7773434395465183,0.7456751491013734,0.7349823064760657,0.7141823065754612,0.7078414130099907,0.7013015542566957
1.0,0.9913351716042067,0.9351206683592506,0.9013410565967191,0.8702231526849131,0.8599381267904341,0.8295543626016436,0.6861086234776905,0.6034083628006833,0.5217731067408146,0.5079653724994654,0.4819192650539809,0.37397651274896515,0.33726080461906627,0.31108908010706354,0.2813321137195512,0.2597336784701212,0.2514273410711812,0.9822511054079145,0.9118270012815334,0.8915953044910618,0.8561312854024382,0.9166179081626363,0.8793672438229366,0.8460511428595026,0.8539306968022123,0.8456711617960939,0.7432006257457835,0.7182996421322927,0.7048465403399108,0.6824250351230082,0.6759279862352444,0.6755489578091044
1.0,0.9887906080148396,0.9126358639623428,0.8686467056879131,0.823267907935904,0.7212230900884603,0.6741417745624559,0.4613212567966007,0.3393614792054142,0.2242403367089407,0.20444906142811323,0.16763567621635383,0.1271328379289289,0.19667541949440048,0.25869232041225165,0.33296016663136463,0.5273940024235851,0.6048034562023448,0.9792544475828047,0.8951102710602474,0.8718301035278346,0.8321889904862035,0.8912101909771011,0.8486039747328923,0.8102366125613031,0.7137078309311959,0.7076866551950215,0.6697947370404378,0.6517148246326981,0.6422018902772243,0.6278524102504388,0.6267309841068343,0.6263842549251029
1.0,0.9934244331807375,0.9468949073280448,0.9213386648420826,0.895170506134933,0.811482124516293,0.780467656808794,0.6644361245087514,0.601948939896254,0.5399451708135371,0.5310212096243472,0.5143318852381591,0.4278081142573412,0.38691323050195886,0.3521580346511516,0.3129258662269477,0.22324066062275497,0.1847948824039919,0.986459634268762,0.9251027108609475,0.9073930195084173,0.8790646724845171,0.9327753164824609,0.9042521488123566,0.8794721653892178,0.807218270877358,0.8014118410949147,0.8068837401135536,0.7888141640623283,0.7796350149524361,0.7745227177981466,0.7733890185002315,0.773036534648751
1.0,0.9904780861218117,0.9252255128037387,0.8886804890237516,0.8510740422872947,0.6825196815376078,0.6411254398836483,0.47246173479343534,0.37527192890170086,0.27907953201004077,0.26365933091869365,0.23481345254772074,0.1097619228263699,0.08220926689923178,0.08828078786849229,0.12589004396481565,0.2703851670926876,0.33119855050933017,0.9756704641913698,0.845057682509692,0.808900028566205,0.747914969093235,0.8891783199018063,0.8169619448058127,0.7500961081617052,0.6688986130457789,0.6500445034724057,0.5879801596123665,0.5581244296980923,0.5521618317383149,0.5450827151785538,0.5435232816719702,0.5430397187037856
1.0,0.9943034522455187,0.9569094399683435,0.9352144907678636,0.9130329466829925,0.9048417720349712,0.8829786953616054,0.782752607240274,0.7250051315466891,0.6675723099179234,0.6581465734455,0.6403920431895497,0.5616541328503373,0.5298746373534577,0.5003033292295098,0.4652850029017393,0.40424441549477835,0.3809937950232123,0.9880126679472802,0.9326862869052875,0.9167439734061772,0.8887452290509185,0.9426258130125215,0.9139201980680058,0.8889196424845669,0.9004397922899263,0.8944208055396924,0.8360518506912581,0.8177724013809632,0.8081594359077484,0.7926885835153538,0.7882690007404992,0.787939042988456
1.0,0.9885471421885965,0.9204943035051271,0.8762685820459774,0.8308484793896227,0.7882110011100265,0.7649093954335101,0.6011534102944237,0.5227559512079663,0.4653148109302098,0.4533183501667162,0.435187001625311,0.42191813320255206,0.4485007493244055,0.45576655993488696,0.46321006809243914,0.5137759059189069,0.5301004158851346,0.9811164085744286,0.9155853441015915,0.8971613418692126,0.8686535668367376,0.9054254905703816,0.8754226372412124,0.8492502939669543,0.7835430710878007,0.7771622845971049,0.8157386582901917,0.7976981519094536,0.7935751404149124,0.7893882410266836,0.7884811931848545,0.7882019841854684
1.0,0.9895315734456134,0.9209138368307458,0.8820768718221449,0.8420633160308214,0.6608665251401613,0.6233247035990821,0.4429744796746254,0.3432049758467817,0.252783005363032,0.23951201744741663,0.21921897005426508,0.15479587912152043,0.15074807345798322,0.1515596553373978,0.15871498636394182,0.22178496766765501,0.24865666692665314,0.981182541929381,0.9074580716731222,0.8865768986389005,0.8503424358615047,0.9013235622839929,0.8621276775084026,0.8269964492878897,0.6542341487829988,0.6474188678596574,0.6521659454197057,0.6408381886181309,0.6358475859805031,0.6302413559447616,0.6290134524165031,0.6286336607089065
1.0,0.9945003988495984,0.9584810373415746,0.9372191788608752,0.9154878615631261,0.8457714584126668,0.8245841026473153,0.7311182869264666,0.6775684117777234,0.6243997186233462,0.6156971759859879,0.5993333327322707,0.5268703430224945,0.49766404914727136,0.470684304627131,0.4388179129306959,0.38313733654595694,0.3562761445197147,0.9887722301580752,0.9461397934838339,0.9337283106145151,0.9134267987519915,0.9488758590298716,0.9295660342770703,0.9138291423245924,0.8433833609459899,0.8406360744615294,0.8756995885186272,0.8669185238186878,0.8631169431268125,0.8586686289992068,0.8576900187795331,0.857386788621858
1.0,0.9920962872352835,0.9393915111611721,0.9085719134415823,0.8768926091877165,0.7501066108692432,0.718367346042454,0.5719526562945159,0.4877579373009865,0.40522317027997257,0.3912829594562782,0.3649942575353876,0.25815853742635564,0.23341993831573113,0.21606719633944726,0.19618301777642766,0.17625562819025842,0.16744055945296954,0.9866011972020616,0.9384651451877571,0.9244298957876997,0.8996127077492256,0.9272421223189234,0.9027754231444012,0.8819561981117204,0.7477558752215173,0.7446302935744515,0.7260044207679562,0.7159676685417995,0.7116316153469463,0.7065260543838411,0.705402259087926,0.7050539534457941
1.0,0.9942968506793749,0.9502691153052917,0.9282947976581312,0.9059351933998667,0.8055211596901499,0.7706080341190542,0.659935846326257,0.5964284580861549,0.5342189710560171,0.5262282417704035,0.5113302999329382,0.4245226685417541,0.37975717681037796,0.3440897922023549,0.3090414149939802,0.21842080955822524,0.18984645023581803,0.9848889094882273,0.9019671047001337,0.8768897836084285,0.8314426684647288,0.9291708628469836,0.8855073520475288,0.8457781693197941,0.7986717676459727,0.7892465627044003,0.6671070194457894,0.6350937434522368,0.6195660702622636,0.5914990320754768,0.5826287340128226,0.5774994426684453
1.0,0.9932119512111676,0.9430057655980665,0.9166567953316789,0.8897203661710288,0.7476920692660001,0.7105377378169848,0.6124959439626019,0.5568749482271981,0.5024840277413496,0.4954479225844923,0.4823115602824033,0.4065136365760973,0.37141864812843167,0.3424783341092307,0.3109814109121455,0.23066713221252647,0.20121688901913756,0.9855648344584673,0.9182639888385432,0.8982098544487325,0.8622159117109011,0.9258615094279006,0.8907409869060542,0.8594879485222834,0.7423331991254113,0.7350090619198167,0.766846802080903,0.7428655939011681,0.7310091650115577,0.7254596017690883,0.7242065209589159,0.7238139622737955
1.0,0.9949440067226792,0.962547580128584,0.9430610826919704,0.9232375401428351,0.910643234575432,0.8925261296629461,0.8034426947150346,0.7566731521449271,0.710288792535116,0.7025572679612254,0.6880160080399319,0.6251745223154788,0.6003539872715601,0.5769767121195866,0.5491249665752482,0.500705417234882,0.47653268477792365,0.9884350027885225,0.9311248747522259,0.9157512041323431,0.8919035336676824,0.9505106572546911,0.9263828911477751,0.9122637324480511,0.9086135310918864,0.9059151704109464,0.8882087210233347,0.8795555444530003,0.8758094376270926,0.8714263896184274,0.8704621422264703,0.8701633642202634
1.0,0.9928945339364376,0.9608771122816727,0.934705645973065,0.9084609567700656,0.7951962054696885,0.8014295135508159,0.737746986512515,0.7183306024059943,0.7120465941961777,0.7077528836025138,0.7007696522254557,0.732200913087605,0.7498386971261379,0.7576518233717767,0.7621675853672187,0.7965852271499931,0.8031887627028069,0.9828470827049157,0.8943205706171746,0.8701827987482511,0.8295854421183796,0.936846711315611,0.8895330106326397,0.8468800691598544,0.7896908292953686,0.7861578743307461,0.8155748063003766,0.8048444272795697,0.7998038487818772,0.7950463028549616,0.7940249801929206,0.7937118062252729
